year,code,amount,name,topname,depname,depcat,cat,ref
2015,3505528500,450578000,無細項,司法院主管,臺灣彰化地方法院,司法機關擴遷建計畫,司法支出,4.23.5
2015,3505529000,761000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.6.1
2015,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.7
2015,3505530100,351280000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2015,3505531000,30834000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2015,3505531200,5420000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,4.24.3
2015,3505531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,4.24.4
2015,3505539000,1441000,其他設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.1
2015,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.6
2015,3505540100,412114000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2015,3505541000,36339000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2015,3505541200,4221000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,4.25.3
2015,3505541400,383000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,4.25.4
2015,3505549000,496000,其他設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.5.1
2015,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.6
2015,3505560100,822574000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2015,3505561000,81592000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2015,3505561200,8386000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,4.26.3
2015,3505561400,887000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,4.26.4
2015,3505569000,54703000,營建工程,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.1
2015,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.6
2015,3505580100,1186696000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,4.27.1
2015,3505581000,129114000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,4.27.2
2015,3505581400,1094000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,4.27.3
2015,3505588500,377642000,無細項,司法院主管,臺灣高雄地方法院,司法機關擴遷建計畫,司法支出,4.27.4
2015,3505589000,10735000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.5.1
2015,3505589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,4.27.6
2015,3505590100,449141000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,4.28.1
2015,3505591000,42503000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,4.28.2
2015,3505591200,8006000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,4.28.3
2015,3505591400,323000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,4.28.4
2015,3505599000,0,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.5.1
2015,3505599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,4.28.6
2015,3505600100,202098000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,4.29.1
2015,3505601000,12748000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,4.29.2
2015,3505601200,3940000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,4.29.3
2015,3505601400,213000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,4.29.4
2015,3505609000,745000,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.1
2015,3505609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,4.29.6
2015,3505610100,251396000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,4.30.1
2015,3505611000,18482000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,4.30.2
2015,3505611200,7981000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,4.30.3
2015,3505611400,155000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,4.30.4
2015,3505619000,63000,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.1
2015,3505619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,4.30.6
2015,3505620100,249897000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,4.31.1
2015,3505621000,19320000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,4.31.2
2015,3505621200,3554000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,4.31.3
2015,3505621400,100000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,4.31.4
2015,3505629000,0,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.1
2015,3505629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,4.31.6
2015,3505630100,291105000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,4.32.1
2015,3505631000,24541000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,4.32.2
2015,3505631200,3469000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,4.32.3
2015,3505631400,176000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,4.32.4
2015,3505639000,0,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.1
2015,3505639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,4.32.6
2015,3505640100,109266000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,4.33.1
2015,3505641000,4603000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,4.33.2
2015,3505641200,767000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,4.33.3
2015,3505641400,154000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,4.33.4
2015,3505649000,480000,其他設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.1
2015,3505649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,4.33.6
2015,3505800100,233451000,無細項,司法院主管,臺灣高雄少年及家事法院,一般行政,司法支出,4.34.1
2015,3505801000,8374000,無細項,司法院主管,臺灣高雄少年及家事法院,審判業務,司法支出,4.34.2
2015,3505801200,18135000,無細項,司法院主管,臺灣高雄少年及家事法院,少年事件處理,司法支出,4.34.3
2015,3505809000,1063000,其他設備,司法院主管,臺灣高雄少年及家事法院,一般建築及設備,司法支出,4.34.4.1
2015,3505809800,966000,無細項,司法院主管,臺灣高雄少年及家事法院,第一預備金,司法支出,4.34.5
2015,3505900100,25797000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,4.35.1
2015,3505901000,1365000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,4.35.2
2015,3505909000,6000000,土地購置,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.1
2015,3505909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,4.35.4
2015,3505910100,80517000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,4.36.1
2015,3505911000,3200000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,4.36.2
2015,3505911200,886000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,4.36.3
2015,3505911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,4.36.4
2015,3505919000,24000000,土地購置,司法院主管,福建金門地方法院,一般建築及設備,司法支出,4.36.5.1
2015,3505919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,4.36.6
2015,3505930100,24259000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,4.37.1
2015,3505931000,812000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,4.37.2
2015,3505931200,171000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,4.37.3
2015,3505931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,4.37.4
2015,3505939000,477000,其他設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.1
2015,3505939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,4.37.6
2015,3606010100,337377000,無細項,考試院主管,考試院,一般行政,考試支出,5.1.1
2015,3606011200,3236000,無細項,考試院主管,考試院,議事業務,考試支出,5.1.2
2015,3606011300,1202000,無細項,考試院主管,考試院,法制業務,考試支出,5.1.3
2015,3606011400,12606000,無細項,考試院主管,考試院,施政業務及督導,考試支出,5.1.4
2015,3606019000,0,交通及運輸設備,考試院主管,考試院,一般建築及設備,考試支出,5.1.5.1
2015,3606019800,1050000,無細項,考試院主管,考試院,第一預備金,考試支出,5.1.6
2015,3606100100,306377000,無細項,考試院主管,考選部,一般行政,考試支出,5.2.1
2015,3606101400,10409000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.1
2015,3606109000,0,交通及運輸設備,考試院主管,考選部,一般建築及設備,考試支出,5.2.3.1
2015,3606109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,5.2.4
2015,3606200100,392809000,無細項,考試院主管,銓敘部,一般行政,考試支出,5.3.1
2015,3606200200,6624000,無細項,考試院主管,銓敘部,人事法制及銓敘,考試支出,5.3.2
2015,3606209000,920000,交通及運輸設備,考試院主管,銓敘部,一般建築及設備,考試支出,5.3.3.1
2015,3606209800,776000,無細項,考試院主管,銓敘部,第一預備金,考試支出,5.3.4
2015,6606200300,220469000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,5.3.5
2015,6806205800,18998000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,5.3.6
2015,7506205300,23676142000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,5.3.7
2015,7606200600,1759000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.8.1
2015,3606300100,141323000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,5.4.1
2015,3606301100,2445000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2015,3606309000,820000,交通及運輸設備,考試院主管,公務人員保障暨培訓委員會,一般建築及設備,考試支出,5.4.3.1
2015,3606309800,916000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,5.4.4
2015,3606400100,97143000,無細項,考試院主管,國家文官學院及所屬,一般行政,考試支出,5.5.1
2015,3606401100,161539000,無細項,考試院主管,國家文官學院及所屬,國家文官培訓業務,考試支出,5.5.2
2015,3606401200,61847000,無細項,考試院主管,國家文官學院及所屬,中區公務人員培訓,考試支出,5.5.3
2015,3606409000,0,營建工程,考試院主管,國家文官學院及所屬,一般建築及設備,考試支出,5.5.4.1
2015,3606409800,380000,無細項,考試院主管,國家文官學院及所屬,第一預備金,考試支出,5.5.5
2015,7606500100,38435000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,一般行政,退休撫卹業務支出,5.6.1
2015,7606502100,2554000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,退撫基金監理,退休撫卹業務支出,5.6.2
2015,7606509800,100000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,第一預備金,退休撫卹業務支出,5.6.3
2015,7506605300,740000000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,公務人員退休撫卹給付,退休撫卹給付支出,5.7.1
2015,7606600100,113907000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,一般行政,退休撫卹業務支出,5.7.2
2015,7606600600,29121000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,退撫基金管理,退休撫卹業務支出,5.7.3
2015,7606609800,300000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,第一預備金,退休撫卹業務支出,5.7.4
2015,3707010100,660443000,無細項,監察院主管,監察院,一般行政,監察支出,6.1.1
